student_id,cluster,Strength,Risk,Report
pjxqqxbj970,3,作业提交_vector_composite.csv,run_vector_data.xlsx,"属于3类。强项:作业提交_vector_composite.csv, 风险:run_vector_data.xlsx。"
pjxqqxbj973,3,线上学习_vector_composite.csv,社团活动_特征向量_vector.xlsx,"属于3类。强项:线上学习_vector_composite.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxqqxbj974,3,图书馆_特征轨迹_vector.xlsx,Evaluation_vector.csv,"属于3类。强项:图书馆_特征轨迹_vector.xlsx, 风险:Evaluation_vector.csv。"
pjxqqxbj975,3,线上学习_vector_composite.csv,学生签到_特征向量.csv,"属于3类。强项:线上学习_vector_composite.csv, 风险:学生签到_特征向量.csv。"
pjxqqxbj977,2,线上学习_vector_composite.csv,体育课_特征向量_vector.xlsx,"属于2类。强项:线上学习_vector_composite.csv, 风险:体育课_特征向量_vector.xlsx。"
pjxqqxbj979,2,Evaluation_vector.csv,学生签到_特征向量.csv,"属于2类。强项:Evaluation_vector.csv, 风险:学生签到_特征向量.csv。"
pjxqqxbj981,2,Scholarship_vector.csv,Evaluation_vector.csv,"属于2类。强项:Scholarship_vector.csv, 风险:Evaluation_vector.csv。"
pjxqqxbj982,3,图书馆_特征轨迹_vector.xlsx,体测数据_特征轨迹_vector.xlsx,"属于3类。强项:图书馆_特征轨迹_vector.xlsx, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxqqxbj983,2,线上学习_vector_composite.csv,学生签到_特征向量.csv,"属于2类。强项:线上学习_vector_composite.csv, 风险:学生签到_特征向量.csv。"
pjxqqxbj985,3,图书馆_特征轨迹_vector.xlsx,Evaluation_vector.csv,"属于3类。强项:图书馆_特征轨迹_vector.xlsx, 风险:Evaluation_vector.csv。"
pjxqqxbj986,2,体育课_特征向量_vector.xlsx,学生签到_特征向量.csv,"属于2类。强项:体育课_特征向量_vector.xlsx, 风险:学生签到_特征向量.csv。"
pjxqqxbj988,2,线上学习_vector_composite.csv,选课_vector_variable.csv,"属于2类。强项:线上学习_vector_composite.csv, 风险:选课_vector_variable.csv。"
pjxqqxbj989,2,线上学习_vector_composite.csv,选课_vector_variable.csv,"属于2类。强项:线上学习_vector_composite.csv, 风险:选课_vector_variable.csv。"
pjxqqxbj991,0,体能_vector_variable.csv,体测数据_特征轨迹_vector.xlsx,"属于0类。强项:体能_vector_variable.csv, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxqqxbj996,2,作业提交_vector_composite.csv,选课_vector_variable.csv,"属于2类。强项:作业提交_vector_composite.csv, 风险:选课_vector_variable.csv。"
pjxqqxbj997,1,线上学习_vector_composite.csv,选课_vector_variable.csv,"属于1类。强项:线上学习_vector_composite.csv, 风险:选课_vector_variable.csv。"
pjxqqxbj998,1,线上学习_vector_composite.csv,四六级_特征向量_vector.xlsx,"属于1类。强项:线上学习_vector_composite.csv, 风险:四六级_特征向量_vector.xlsx。"
pjxqzxbj967,2,基本信息_vector_variable.csv,成绩_vector_variable.csv,"属于2类。强项:基本信息_vector_variable.csv, 风险:成绩_vector_variable.csv。"
pjxqzxbj971,3,基本信息_vector_variable.csv,社团活动_特征向量_vector.xlsx,"属于3类。强项:基本信息_vector_variable.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxqzxbj973,2,基本信息_vector_variable.csv,社团活动_特征向量_vector.xlsx,"属于2类。强项:基本信息_vector_variable.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxqzxbj975,3,基本信息_vector_variable.csv,体育课_特征向量_vector.xlsx,"属于3类。强项:基本信息_vector_variable.csv, 风险:体育课_特征向量_vector.xlsx。"
pjxqzxbj979,3,基本信息_vector_variable.csv,run_vector_data.xlsx,"属于3类。强项:基本信息_vector_variable.csv, 风险:run_vector_data.xlsx。"
pjxqzxbj980,3,基本信息_vector_variable.csv,Evaluation_vector.csv,"属于3类。强项:基本信息_vector_variable.csv, 风险:Evaluation_vector.csv。"
pjxqzxbj982,3,基本信息_vector_variable.csv,学生签到_特征向量.csv,"属于3类。强项:基本信息_vector_variable.csv, 风险:学生签到_特征向量.csv。"
pjxqzxbj983,3,基本信息_vector_variable.csv,社团活动_特征向量_vector.xlsx,"属于3类。强项:基本信息_vector_variable.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxqzxbj984,3,基本信息_vector_variable.csv,Tags_vector.csv,"属于3类。强项:基本信息_vector_variable.csv, 风险:Tags_vector.csv。"
pjxqzxbj985,3,图书馆_特征轨迹_vector.xlsx,四六级_特征向量_vector.xlsx,"属于3类。强项:图书馆_特征轨迹_vector.xlsx, 风险:四六级_特征向量_vector.xlsx。"
pjxqzxbj989,3,基本信息_vector_variable.csv,Evaluation_vector.csv,"属于3类。强项:基本信息_vector_variable.csv, 风险:Evaluation_vector.csv。"
pjxqzxbj994,0,基本信息_vector_variable.csv,Evaluation_vector.csv,"属于0类。强项:基本信息_vector_variable.csv, 风险:Evaluation_vector.csv。"
pjxqzxbj995,3,基本信息_vector_variable.csv,四六级_特征向量_vector.xlsx,"属于3类。强项:基本信息_vector_variable.csv, 风险:四六级_特征向量_vector.xlsx。"
pjxqzxbj996,3,Tags_vector.csv,讨论记录_特征向量_vector.xlsx,"属于3类。强项:Tags_vector.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxqzxbj997,1,基本信息_vector_variable.csv,体能_vector_variable.csv,"属于1类。强项:基本信息_vector_variable.csv, 风险:体能_vector_variable.csv。"
pjxrqxbj891,0,基本信息_vector_variable.csv,student_behavior_vector.xlsx,"属于0类。强项:基本信息_vector_variable.csv, 风险:student_behavior_vector.xlsx。"
pjxrqxbj892,3,基本信息_vector_variable.csv,Scholarship_vector.csv,"属于3类。强项:基本信息_vector_variable.csv, 风险:Scholarship_vector.csv。"
pjxrqxbj894,3,基本信息_vector_variable.csv,Scholarship_vector.csv,"属于3类。强项:基本信息_vector_variable.csv, 风险:Scholarship_vector.csv。"
pjxrqxbj898,0,学科竞赛_vector_composite.csv,体测数据_特征轨迹_vector.xlsx,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxrqxbj901,0,选课_vector_variable.csv,讨论记录_特征向量_vector.xlsx,"属于0类。强项:选课_vector_variable.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxrqxbj903,3,图书馆_特征轨迹_vector.xlsx,Evaluation_vector.csv,"属于3类。强项:图书馆_特征轨迹_vector.xlsx, 风险:Evaluation_vector.csv。"
pjxrqxbj905,3,atten_vector_data.xlsx,成绩_vector_variable.csv,"属于3类。强项:atten_vector_data.xlsx, 风险:成绩_vector_variable.csv。"
pjxrqxbj908,0,Scholarship_vector.csv,Evaluation_vector.csv,"属于0类。强项:Scholarship_vector.csv, 风险:Evaluation_vector.csv。"
pjxrqxbj909,2,线上学习_vector_composite.csv,Tags_vector.csv,"属于2类。强项:线上学习_vector_composite.csv, 风险:Tags_vector.csv。"
pjxrqxbj911,2,线上学习_vector_composite.csv,讨论记录_特征向量_vector.xlsx,"属于2类。强项:线上学习_vector_composite.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxrqxbj914,3,图书馆_特征轨迹_vector.xlsx,学生签到_特征向量.csv,"属于3类。强项:图书馆_特征轨迹_vector.xlsx, 风险:学生签到_特征向量.csv。"
pjxrqxbj916,2,Evaluation_vector.csv,Tags_vector.csv,"属于2类。强项:Evaluation_vector.csv, 风险:Tags_vector.csv。"
pjxrqxbj918,0,线上学习_vector_composite.csv,体能_vector_variable.csv,"属于0类。强项:线上学习_vector_composite.csv, 风险:体能_vector_variable.csv。"
pjxrqxbj919,0,学科竞赛_vector_composite.csv,student_behavior_vector.xlsx,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:student_behavior_vector.xlsx。"
pjxrqxbj928,2,基本信息_vector_variable.csv,体育课_特征向量_vector.xlsx,"属于2类。强项:基本信息_vector_variable.csv, 风险:体育课_特征向量_vector.xlsx。"
pjxrqxbj930,0,student_behavior_vector.xlsx,Evaluation_vector.csv,"属于0类。强项:student_behavior_vector.xlsx, 风险:Evaluation_vector.csv。"
pjxrqxbj937,0,学科竞赛_vector_composite.csv,Evaluation_vector.csv,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:Evaluation_vector.csv。"
pjxrqxbj939,2,体育课_特征向量_vector.xlsx,体测数据_特征轨迹_vector.xlsx,"属于2类。强项:体育课_特征向量_vector.xlsx, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxrqxbj942,2,线上学习_vector_composite.csv,体育课_特征向量_vector.xlsx,"属于2类。强项:线上学习_vector_composite.csv, 风险:体育课_特征向量_vector.xlsx。"
pjxrqxbj943,3,Scholarship_vector.csv,体测数据_特征轨迹_vector.xlsx,"属于3类。强项:Scholarship_vector.csv, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxrqxbj944,2,线上学习_vector_composite.csv,Portrait_vector.csv,"属于2类。强项:线上学习_vector_composite.csv, 风险:Portrait_vector.csv。"
pjxrqxbj945,2,线上学习_vector_composite.csv,体能_vector_variable.csv,"属于2类。强项:线上学习_vector_composite.csv, 风险:体能_vector_variable.csv。"
pjxrqxbj947,3,Evaluation_vector.csv,讨论记录_特征向量_vector.xlsx,"属于3类。强项:Evaluation_vector.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxrqxbj951,3,基本信息_vector_variable.csv,体能_vector_variable.csv,"属于3类。强项:基本信息_vector_variable.csv, 风险:体能_vector_variable.csv。"
pjxrqxbj952,3,基本信息_vector_variable.csv,讨论记录_特征向量_vector.xlsx,"属于3类。强项:基本信息_vector_variable.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxrqxbj954,3,选课_vector_variable.csv,体测数据_特征轨迹_vector.xlsx,"属于3类。强项:选课_vector_variable.csv, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxrqxbj955,3,学科竞赛_vector_composite.csv,Evaluation_vector.csv,"属于3类。强项:学科竞赛_vector_composite.csv, 风险:Evaluation_vector.csv。"
pjxrqxbj957,3,学科竞赛_vector_composite.csv,Evaluation_vector.csv,"属于3类。强项:学科竞赛_vector_composite.csv, 风险:Evaluation_vector.csv。"
pjxrqxbj958,3,线上学习_vector_composite.csv,Portrait_vector.csv,"属于3类。强项:线上学习_vector_composite.csv, 风险:Portrait_vector.csv。"
pjxrqxbj961,3,Scholarship_vector.csv,Evaluation_vector.csv,"属于3类。强项:Scholarship_vector.csv, 风险:Evaluation_vector.csv。"
pjxrqxbj962,3,图书馆_特征轨迹_vector.xlsx,体能_vector_variable.csv,"属于3类。强项:图书馆_特征轨迹_vector.xlsx, 风险:体能_vector_variable.csv。"
pjxrqxbj963,3,图书馆_特征轨迹_vector.xlsx,成绩_vector_variable.csv,"属于3类。强项:图书馆_特征轨迹_vector.xlsx, 风险:成绩_vector_variable.csv。"
pjxrqxbj969,3,线上学习_vector_composite.csv,作业提交_vector_composite.csv,"属于3类。强项:线上学习_vector_composite.csv, 风险:作业提交_vector_composite.csv。"
pjxrqxbj971,3,基本信息_vector_variable.csv,Scholarship_vector.csv,"属于3类。强项:基本信息_vector_variable.csv, 风险:Scholarship_vector.csv。"
pjxrqxbj972,3,基本信息_vector_variable.csv,Scholarship_vector.csv,"属于3类。强项:基本信息_vector_variable.csv, 风险:Scholarship_vector.csv。"
pjxrqxbj973,3,Tags_vector.csv,四六级_特征向量_vector.xlsx,"属于3类。强项:Tags_vector.csv, 风险:四六级_特征向量_vector.xlsx。"
pjxrqxbj978,3,基本信息_vector_variable.csv,讨论记录_特征向量_vector.xlsx,"属于3类。强项:基本信息_vector_variable.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxrqxbj981,3,基本信息_vector_variable.csv,讨论记录_特征向量_vector.xlsx,"属于3类。强项:基本信息_vector_variable.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxrqxbj983,3,student_behavior_vector.xlsx,Scholarship_vector.csv,"属于3类。强项:student_behavior_vector.xlsx, 风险:Scholarship_vector.csv。"
pjxrqxbj988,3,图书馆_特征轨迹_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于3类。强项:图书馆_特征轨迹_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxrqxbj990,3,图书馆_特征轨迹_vector.xlsx,Evaluation_vector.csv,"属于3类。强项:图书馆_特征轨迹_vector.xlsx, 风险:Evaluation_vector.csv。"
pjxrqxbj992,1,学科竞赛_vector_composite.csv,student_behavior_vector.xlsx,"属于1类。强项:学科竞赛_vector_composite.csv, 风险:student_behavior_vector.xlsx。"
pjxrqxbj994,1,基本信息_vector_variable.csv,体测数据_特征轨迹_vector.xlsx,"属于1类。强项:基本信息_vector_variable.csv, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxrqxbj996,3,Scholarship_vector.csv,Evaluation_vector.csv,"属于3类。强项:Scholarship_vector.csv, 风险:Evaluation_vector.csv。"
pjxsqxbj751,2,基本信息_vector_variable.csv,成绩_vector_variable.csv,"属于2类。强项:基本信息_vector_variable.csv, 风险:成绩_vector_variable.csv。"
pjxsqxbj752,2,线上学习_vector_composite.csv,student_behavior_vector.xlsx,"属于2类。强项:线上学习_vector_composite.csv, 风险:student_behavior_vector.xlsx。"
pjxsqxbj758,2,体能_vector_variable.csv,run_vector_data.xlsx,"属于2类。强项:体能_vector_variable.csv, 风险:run_vector_data.xlsx。"
pjxsqxbj760,2,线上学习_vector_composite.csv,run_vector_data.xlsx,"属于2类。强项:线上学习_vector_composite.csv, 风险:run_vector_data.xlsx。"
pjxsqxbj764,2,线上学习_vector_composite.csv,四六级_特征向量_vector.xlsx,"属于2类。强项:线上学习_vector_composite.csv, 风险:四六级_特征向量_vector.xlsx。"
pjxsqxbj765,2,线上学习_vector_composite.csv,Scholarship_vector.csv,"属于2类。强项:线上学习_vector_composite.csv, 风险:Scholarship_vector.csv。"
pjxsqxbj768,2,基本信息_vector_variable.csv,体测数据_特征轨迹_vector.xlsx,"属于2类。强项:基本信息_vector_variable.csv, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxsqxbj771,3,图书馆_特征轨迹_vector.xlsx,体测数据_特征轨迹_vector.xlsx,"属于3类。强项:图书馆_特征轨迹_vector.xlsx, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxsqxbj772,2,日常锻炼_vector.xlsx,Tags_vector.csv,"属于2类。强项:日常锻炼_vector.xlsx, 风险:Tags_vector.csv。"
pjxsqxbj774,2,线上学习_vector_composite.csv,社团活动_特征向量_vector.xlsx,"属于2类。强项:线上学习_vector_composite.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxsqxbj777,2,基本信息_vector_variable.csv,Scholarship_vector.csv,"属于2类。强项:基本信息_vector_variable.csv, 风险:Scholarship_vector.csv。"
pjxsqxbj778,2,体育课_特征向量_vector.xlsx,Evaluation_vector.csv,"属于2类。强项:体育课_特征向量_vector.xlsx, 风险:Evaluation_vector.csv。"
pjxsqxbj779,1,Portrait_vector.csv,作业提交_vector_composite.csv,"属于1类。强项:Portrait_vector.csv, 风险:作业提交_vector_composite.csv。"
pjxsqxbj780,3,基本信息_vector_variable.csv,student_behavior_vector.xlsx,"属于3类。强项:基本信息_vector_variable.csv, 风险:student_behavior_vector.xlsx。"
pjxsqxbj784,3,讨论记录_特征向量_vector.xlsx,student_behavior_vector.xlsx,"属于3类。强项:讨论记录_特征向量_vector.xlsx, 风险:student_behavior_vector.xlsx。"
pjxsqxbj786,3,线上学习_vector_composite.csv,student_behavior_vector.xlsx,"属于3类。强项:线上学习_vector_composite.csv, 风险:student_behavior_vector.xlsx。"
pjxsqxbj787,3,体育课_特征向量_vector.xlsx,四六级_特征向量_vector.xlsx,"属于3类。强项:体育课_特征向量_vector.xlsx, 风险:四六级_特征向量_vector.xlsx。"
pjxsqxbj788,3,作业提交_vector_composite.csv,student_behavior_vector.xlsx,"属于3类。强项:作业提交_vector_composite.csv, 风险:student_behavior_vector.xlsx。"
pjxsqxbj789,3,线上学习_vector_composite.csv,作业提交_vector_composite.csv,"属于3类。强项:线上学习_vector_composite.csv, 风险:作业提交_vector_composite.csv。"
pjxsqxbj790,3,Tags_vector.csv,Scholarship_vector.csv,"属于3类。强项:Tags_vector.csv, 风险:Scholarship_vector.csv。"
pjxsqxbj792,3,线上学习_vector_composite.csv,student_behavior_vector.xlsx,"属于3类。强项:线上学习_vector_composite.csv, 风险:student_behavior_vector.xlsx。"
pjxsqxbj796,3,Tags_vector.csv,体能_vector_variable.csv,"属于3类。强项:Tags_vector.csv, 风险:体能_vector_variable.csv。"
pjxsqxbj800,3,线上学习_vector_composite.csv,作业提交_vector_composite.csv,"属于3类。强项:线上学习_vector_composite.csv, 风险:作业提交_vector_composite.csv。"
pjxsqxbj801,3,基本信息_vector_variable.csv,体能_vector_variable.csv,"属于3类。强项:基本信息_vector_variable.csv, 风险:体能_vector_variable.csv。"
pjxsqxbj807,3,线上学习_vector_composite.csv,体测数据_特征轨迹_vector.xlsx,"属于3类。强项:线上学习_vector_composite.csv, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxsqxbj808,3,基本信息_vector_variable.csv,Evaluation_vector.csv,"属于3类。强项:基本信息_vector_variable.csv, 风险:Evaluation_vector.csv。"
pjxsqxbj809,3,基本信息_vector_variable.csv,日常锻炼_vector.xlsx,"属于3类。强项:基本信息_vector_variable.csv, 风险:日常锻炼_vector.xlsx。"
pjxsqxbj810,3,Tags_vector.csv,学科竞赛_vector_composite.csv,"属于3类。强项:Tags_vector.csv, 风险:学科竞赛_vector_composite.csv。"
